timestamp_cam,timestamp_sensor,delta_t,p_x,p_y,p_z,q_w,q_x,q_y,q_z,roll,pitch,yaw,image_path
1614007684.114176512,1614007684.110647917,0.003528595,-0.418559462,-2.385863304,7.044107914,-0.588443100,0.023569111,-0.015536354,0.808045626,-0.052881338,-0.019806608,-1.882224442,rectified_img/2766.png
1614007684.164115429,1614007684.159813404,0.004302025,-0.391311407,-2.380920410,7.054059505,-0.599007666,0.014243949,-0.010650354,0.800545812,-0.034125006,-0.010046750,-1.856662155,rectified_img/2767.png
1614007684.214067459,1614007684.213655949,0.000411510,-0.364291370,-2.376281977,7.064010143,-0.610444844,0.015495212,-0.010023124,0.791843712,-0.034801097,-0.012302754,-1.827871690,rectified_img/2768.png
1614007684.264034510,1614007684.263632536,0.000401974,-0.337451160,-2.371342659,7.072853565,-0.622693479,0.016868284,-0.009971986,0.782220423,-0.036619880,-0.013970906,-1.796670417,rectified_img/2769.png
1614007684.314092398,1614007684.313823700,0.000268698,-0.311908126,-2.366451502,7.080287933,-0.633642077,0.018823273,-0.011059508,0.773318350,-0.040975611,-0.015097800,-1.768389083,rectified_img/2770.png
1614007684.364170551,1614007684.360466003,0.003704548,-0.288744956,-2.361737728,7.086521149,-0.643561900,0.022315925,-0.011848120,0.764976919,-0.046875963,-0.018893462,-1.742326835,rectified_img/2771.png
1614007684.414112568,1614007684.413943768,0.000168800,-0.260049909,-2.355870247,7.093184471,-0.654322505,0.023051979,-0.014424592,0.755726516,-0.051999006,-0.015965991,-1.713964376,rectified_img/2772.png
1614007684.464114428,1614007684.463300467,0.000813961,-0.239022315,-2.351950407,7.096375942,-0.665792286,0.025876520,-0.013935057,0.745558083,-0.055274788,-0.020030531,-1.683157177,rectified_img/2773.png
1614007684.514057398,1614007684.510861635,0.003195763,-0.211580813,-2.345777988,7.100340366,-0.674445152,0.023429332,-0.015175924,0.737797141,-0.054028757,-0.014102000,-1.660073589,rectified_img/2774.png
1614007684.564264536,1614007684.558826208,0.005438328,-0.187982112,-2.340483665,7.103266716,-0.682644963,0.022906506,-0.016477777,0.730205297,-0.055369952,-0.010956181,-1.637793030,rectified_img/2775.png
1614007684.614195585,1614007684.608922958,0.005272627,-0.162725940,-2.335198641,7.105916500,-0.691033125,0.022655068,-0.017121362,0.722265065,-0.056074811,-0.009063196,-1.614732194,rectified_img/2776.png
1614007684.664139509,1614007684.664085627,0.000053883,-0.134754092,-2.329106092,7.108241558,-0.699582577,0.024572484,-0.019169938,0.713871896,-0.061792146,-0.008261397,-1.590759472,rectified_img/2777.png
1614007684.714381456,1614007684.710846901,0.003534555,-0.110620633,-2.324173212,7.109661102,-0.705822468,0.023219269,-0.019583128,0.707737267,-0.060534572,-0.005221883,-1.573347440,rectified_img/2778.png
1614007684.764151573,1614007684.763352156,0.000799417,-0.083923548,-2.318470955,7.110936642,-0.712296247,0.023525756,-0.020141779,0.701195419,-0.061801164,-0.004298491,-1.554956933,rectified_img/2779.png
1614007684.814121485,1614007684.811590195,0.002531290,-0.059534729,-2.313747168,7.111661434,-0.717464805,0.023008894,-0.019221464,0.695949256,-0.059806708,-0.004444612,-1.540220925,rectified_img/2780.png
1614007684.864266396,1614007684.863549471,0.000716925,-0.032527674,-2.308727741,7.111528397,-0.722686589,0.016989781,-0.019952491,0.690678895,-0.052142478,0.005369855,-1.525651217,rectified_img/2781.png
1614007684.914265394,1614007684.911584377,0.002681017,-0.008063298,-2.303951025,7.111749172,-0.725802302,0.018795365,-0.019923912,0.687357783,-0.054700686,0.003083366,-1.516484737,rectified_img/2782.png
1614007684.964835405,1614007684.960942507,0.003892899,0.017766915,-2.299293280,7.111846924,-0.730042517,0.022888673,-0.019682281,0.682734728,-0.060331747,-0.002515984,-1.503774155,rectified_img/2783.png
1614007685.014108419,1614007685.005800486,0.008307934,0.039541069,-2.295596123,7.111244678,-0.731937468,0.023236983,-0.019088643,0.680707872,-0.060040090,-0.003691817,-1.498187215,rectified_img/2784.png
1614007685.064113379,1614007685.061408281,0.002705097,0.070148446,-2.290356398,7.109674454,-0.734110415,0.016654674,-0.018043533,0.678586006,-0.048960846,0.003888643,-1.492324297,rectified_img/2785.png
1614007685.114227533,1614007685.108345985,0.005881548,0.094403401,-2.286194563,7.108675003,-0.734768331,0.020167435,-0.019121028,0.677748680,-0.055583922,0.000762148,-1.490126620,rectified_img/2786.png
1614007685.164230585,1614007685.163516283,0.000714302,0.123940781,-2.281801939,7.107353687,-0.736267447,0.022076935,-0.018217016,0.676085114,-0.057172967,-0.003026587,-1.485538576,rectified_img/2787.png
1614007685.214426517,1614007685.214312553,0.000113964,0.150252342,-2.277705908,7.104978561,-0.736036241,0.017988317,-0.016433030,0.676503599,-0.048733402,-0.000147710,-1.486551043,rectified_img/2788.png
1614007685.264840603,1614007685.262211084,0.002629519,0.174922556,-2.273791790,7.103971481,-0.736224711,0.023101991,-0.016723942,0.676135898,-0.056663385,-0.006615060,-1.485570211,rectified_img/2789.png
1614007685.314277411,1614007685.312009811,0.002267599,0.201433659,-2.269877911,7.100824356,-0.734777868,0.017163558,-0.015207720,0.677920103,-0.045858134,-0.000922450,-1.490323350,rectified_img/2790.png
1614007685.364242554,1614007685.356352091,0.007890463,0.223511815,-2.266647577,7.098943233,-0.733723521,0.018563580,-0.015610325,0.679015160,-0.048459458,-0.002302581,-1.493329207,rectified_img/2791.png
1614007685.414262533,1614007685.412625313,0.001637220,0.254077017,-2.262549400,7.095495224,-0.733166218,0.018810481,-0.015115291,0.679621339,-0.048146645,-0.003403974,-1.494950475,rectified_img/2792.png
1614007685.464244604,1614007685.459217548,0.005027056,0.278759360,-2.259033918,7.093567371,-0.731092513,0.020435203,-0.015619797,0.681793332,-0.051202010,-0.005026158,-1.500910823,rectified_img/2793.png
1614007685.514171600,1614007685.510220766,0.003950834,0.304959148,-2.255778074,7.090518475,-0.728717148,0.019802930,-0.015208568,0.684359550,-0.049698790,-0.004939179,-1.507912722,rectified_img/2794.png
1614007685.564324379,1614007685.564236879,0.000087500,0.334652036,-2.251872301,7.087570190,-0.726591945,0.021824455,-0.017092630,0.686509788,-0.055212235,-0.005126691,-1.513940648,rectified_img/2795.png
1614007685.614231586,1614007685.611732721,0.002498865,0.359126717,-2.248649597,7.084623337,-0.723737299,0.020607727,-0.016787386,0.689563513,-0.053006366,-0.004121370,-1.522336260,rectified_img/2796.png
1614007685.664204597,1614007685.663930655,0.000273943,0.387756497,-2.245083809,7.081622601,-0.721074641,0.018354170,-0.014535627,0.692461729,-0.046617530,-0.004456591,-1.530213848,rectified_img/2797.png
1614007685.714304447,1614007685.711045265,0.003259182,0.412023664,-2.242730379,7.076708317,-0.718318939,0.011603303,-0.011890572,0.695515633,-0.033216025,0.000941889,-1.538557494,rectified_img/2798.png
1614007685.764271498,1614007685.753063202,0.011208296,0.433300614,-2.240310669,7.076199532,-0.715339422,0.021620896,-0.018067591,0.698208869,-0.056192560,-0.004342896,-1.546437813,rectified_img/2799.png
1614007685.814311504,1614007685.811548233,0.002763271,0.464093029,-2.237121582,7.072062492,-0.711836874,0.018590249,-0.017443705,0.701882064,-0.050975412,-0.001262180,-1.556681278,rectified_img/2800.png
1614007685.864191532,1614007685.861455441,0.002736092,0.489106447,-2.234452486,7.069365025,-0.707841218,0.013514192,-0.018892681,0.705989599,-0.045825259,0.007664354,-1.568352748,rectified_img/2801.png
1614007685.914355516,1614007685.910993099,0.003362417,0.517178178,-2.232440948,7.065523624,-0.705360532,0.016708380,-0.018275784,0.708416045,-0.049484884,0.002109067,-1.575170944,rectified_img/2802.png
1614007685.964427471,1614007685.958797932,0.005629539,0.541457176,-2.230788469,7.062383175,-0.703205764,0.015582629,-0.017441284,0.710601628,-0.046720327,0.002383541,-1.581314294,rectified_img/2803.png
1614007686.014534473,1614007686.012771368,0.001763105,0.569205642,-2.229008198,7.059549332,-0.701379359,0.014938737,-0.016659610,0.712436974,-0.044708278,0.002083597,-1.586484971,rectified_img/2804.png
1614007686.064293385,1614007686.060925722,0.003367662,0.594699383,-2.227892637,7.056046009,-0.698741436,0.014795031,-0.017514387,0.715006888,-0.045737815,0.003318963,-1.593881709,rectified_img/2805.png
1614007686.114455462,1614007686.111989021,0.002466440,0.621315360,-2.226466179,7.053107738,-0.697687387,0.011284133,-0.014342155,0.716169894,-0.036296673,0.003849978,-1.597009550,rectified_img/2806.png
1614007686.164320469,1614007686.161637783,0.002682686,0.647687972,-2.225671768,7.049845695,-0.695675313,0.007101064,-0.007702810,0.718279958,-0.020947153,0.000516206,-1.602772642,rectified_img/2807.png
1614007686.214550495,1614007686.211623907,0.002926588,0.673169672,-2.225214958,7.046861172,-0.693967998,0.006487289,-0.007422428,0.719938457,-0.019692605,0.000960958,-1.607537553,rectified_img/2808.png
1614007686.264330387,1614007686.261788368,0.002542019,0.697972715,-2.225062609,7.044172764,-0.691667676,0.008345352,-0.013230095,0.722046554,-0.030655310,0.006250232,-1.613862999,rectified_img/2809.png
1614007686.314370394,1614007686.314019680,0.000350714,0.725579619,-2.224951982,7.040513039,-0.691747546,0.002657037,-0.006176121,0.722108126,-0.012596125,0.004707314,-1.613766604,rectified_img/2810.png
1614007686.364374399,1614007686.361697674,0.002676725,0.747675240,-2.225346327,7.038563728,-0.689226270,0.009761542,-0.013742439,0.724350095,-0.033371074,0.004801770,-1.620561265,rectified_img/2811.png
1614007686.414318562,1614007686.408505440,0.005813122,0.769249082,-2.226205111,7.036264896,-0.688733459,0.009694624,-0.014048473,0.724813700,-0.033725941,0.005297739,-1.621923832,rectified_img/2812.png
1614007686.464406490,1614007686.458475828,0.005930662,0.796011806,-2.226708412,7.033032417,-0.689831138,0.002758610,-0.006769856,0.723933399,-0.013608414,0.005346040,-1.619066552,rectified_img/2813.png
1614007686.514443398,1614007686.514252663,0.000190735,0.821610391,-2.228357792,7.030514240,-0.688108027,0.006974295,-0.012650616,0.725464463,-0.027957666,0.007290838,-1.623739913,rectified_img/2814.png
1614007686.565785408,1614007686.564576626,0.001208782,0.844542444,-2.229979038,7.027786732,-0.687843919,0.007931402,-0.013544957,0.725688994,-0.030575525,0.007122231,-1.624439365,rectified_img/2815.png
1614007686.614644527,1614007686.614037037,0.000607491,0.868768871,-2.231362820,7.025693893,-0.688890278,0.001216866,-0.005644311,0.724842608,-0.009859386,0.006012585,-1.621676528,rectified_img/2816.png
1614007686.664349556,1614007686.664038658,0.000310898,0.890760124,-2.234057903,7.023123741,-0.688091159,0.005527900,-0.013808885,0.725471795,-0.027648501,0.010983093,-1.623824392,rectified_img/2817.png
1614007686.714370489,1614007686.712204456,0.002166033,0.911389589,-2.236768007,7.021239758,-0.688394070,0.006306352,-0.014634697,0.725161850,-0.029913829,0.011002848,-1.622970917,rectified_img/2818.png
1614007686.765052557,1614007686.764192581,0.000859976,0.934764266,-2.239824772,7.019094467,-0.689131379,0.004167376,-0.014861693,0.724472106,-0.027283733,0.014445525,-1.620984024,rectified_img/2819.png
1614007686.815274477,1614007686.808182001,0.007092476,0.953805149,-2.242901802,7.017660141,-0.689572215,0.005184586,-0.014919502,0.724044681,-0.028761485,0.013068776,-1.619746633,rectified_img/2820.png
1614007686.864411592,1614007686.859881163,0.004530430,0.974959612,-2.246581793,7.016132355,-0.690034688,0.005259527,-0.015442341,0.723592460,-0.029613541,0.013700422,-1.618467879,rectified_img/2821.png
1614007686.914397478,1614007686.912887573,0.001509905,0.997901201,-2.250717878,7.014204979,-0.692615986,-0.003667422,-0.007000025,0.721263230,-0.005018076,0.014987574,-1.611351290,rectified_img/2822.png
1614007686.964334488,1614007686.961031914,0.003302574,1.017090321,-2.256006479,7.012803078,-0.691752136,0.002326484,-0.013559240,0.722003937,-0.022803030,0.015400413,-1.613761715,rectified_img/2823.png
1614007687.014427423,1614007687.010916471,0.003510952,1.037024617,-2.260840416,7.011718750,-0.691648424,0.001567164,-0.013429339,0.722107768,-0.021567254,0.016314164,-1.614055525,rectified_img/2824.png
1614007687.064348459,1614007687.061741829,0.002606630,1.055965900,-2.266939402,7.010826588,-0.693274677,0.004861170,-0.012169698,0.720554292,-0.024281678,0.009868573,-1.609501053,rectified_img/2825.png
1614007687.114466429,1614007687.113926172,0.000540257,1.075977683,-2.273630619,7.008890152,-0.695338964,0.000773651,-0.007036815,0.718647122,-0.011190527,0.008674088,-1.603809969,rectified_img/2826.png
1614007687.164416552,1614007687.162848711,0.001567841,1.093305230,-2.279229641,7.007864952,-0.695657313,-0.005242649,0.001988207,0.718352020,0.010150929,0.004765931,-1.602869339,rectified_img/2827.png
1614007687.214460611,1614007687.214213371,0.000247240,1.111086845,-2.286093712,7.006887913,-0.696746588,-0.003518238,0.003493339,0.717300236,0.009914349,0.000179323,-1.599864085,rectified_img/2828.png
1614007687.264518499,1614007687.264056206,0.000462294,1.126479268,-2.292410851,7.006422043,-0.697334707,-0.003663349,0.006364643,0.716708004,0.014232916,-0.003625478,-1.598221690,rectified_img/2829.png
1614007687.314589500,1614007687.310058832,0.004530668,1.141000748,-2.299177885,7.005793571,-0.698241413,-0.002098708,0.007972248,0.715814948,0.014345084,-0.008128624,-1.595708918,rectified_img/2830.png
1614007687.364539385,1614007687.363573074,0.000966311,1.155660391,-2.306799412,7.005100727,-0.698401928,-0.004354486,0.010374058,0.715617359,0.020932317,-0.008258327,-1.595231241,rectified_img/2831.png
1614007687.414473534,1614007687.413747072,0.000726461,1.168643832,-2.313951731,7.004668713,-0.698532224,-0.004880369,0.011729768,0.715465844,0.023605924,-0.009403906,-1.594857633,rectified_img/2832.png
1614007687.464693546,1614007687.462281466,0.002412081,1.180157661,-2.320978403,7.004392147,-0.698644996,-0.003554747,0.012734492,0.715346396,0.023190110,-0.012708370,-1.594565749,rectified_img/2833.png
1614007687.514506578,1614007687.513090849,0.001415730,1.191214442,-2.327975750,7.004140854,-0.699559748,-0.004977679,0.013123098,0.714436352,0.025720066,-0.011248550,-1.591982283,rectified_img/2834.png
1614007687.564436436,1614007687.562990904,0.001445532,1.200228810,-2.335108280,7.004216194,-0.699197292,0.000599164,0.009413400,0.714866519,0.012622356,-0.014020751,-1.593045854,rectified_img/2835.png
1614007687.614460468,1614007687.611020327,0.003440142,1.208085775,-2.341663122,7.004359245,-0.697407186,0.006223908,0.003677585,0.716638684,-0.003410540,-0.014050598,-1.597971409,rectified_img/2836.png
1614007687.664656401,1614007687.664165020,0.000491381,1.216051698,-2.348810434,7.000802517,-0.696583033,-0.013624357,0.006281725,0.717319310,0.027998286,0.010794753,-1.599975071,rectified_img/2837.png
1614007687.714790583,1614007687.714708567,0.000082016,1.222819924,-2.355587959,7.000605106,-0.696854293,-0.013633091,0.005531280,0.717061877,0.026938243,0.011842824,-1.599218805,rectified_img/2838.png
1614007687.764640570,1614007687.763702869,0.000937700,1.228365302,-2.361775160,7.003441334,-0.697423816,0.006351095,0.000055884,0.716630816,-0.008779196,-0.009180859,-1.597920255,rectified_img/2839.png
1614007687.814593554,1614007687.813558102,0.001035452,1.233165979,-2.368065119,7.003280640,-0.697304904,0.006597355,-0.001060931,0.716743529,-0.010722113,-0.007977722,-1.598245469,rectified_img/2840.png
1614007687.864552498,1614007687.864275455,0.000277042,1.238023162,-2.374461412,7.003055573,-0.696527004,0.007770315,-0.002472094,0.717484295,-0.014372767,-0.007706475,-1.600381169,rectified_img/2841.png
1614007687.914597511,1614007687.912393808,0.002203703,1.241378427,-2.380186081,7.001780987,-0.696650147,0.003510033,-0.000964130,0.717401803,-0.006273952,-0.003692894,-1.600133286,rectified_img/2842.png
1614007687.964559555,1614007687.961246729,0.003312826,1.244410276,-2.386064291,7.001872540,-0.696110964,0.004132397,0.001538813,0.717920780,-0.003543844,-0.008075924,-1.601627440,rectified_img/2843.png
1614007688.014616489,1614007688.014394283,0.000222206,1.246666431,-2.392987013,7.000349998,-0.694878995,-0.003227885,-0.000307622,0.719119370,0.004043608,0.005070012,-1.605069002,rectified_img/2844.png
1614007688.064556599,1614007688.061672688,0.002883911,1.248504519,-2.398700476,7.001289368,-0.695210218,0.004568073,0.000648641,0.718791723,-0.005419244,-0.007468940,-1.604127349,rectified_img/2845.png
1614007688.114607573,1614007688.113949060,0.000658512,1.250166655,-2.405103445,7.001395702,-0.693281889,0.010182106,-0.005212768,0.720575750,-0.021632815,-0.007446190,-1.609320090,rectified_img/2846.png
1614007688.164645433,1614007688.163944483,0.000700951,1.250939846,-2.410640955,7.000533104,-0.693176091,0.009639568,-0.004690185,0.720688581,-0.020126069,-0.007392072,-1.609635208,rectified_img/2847.png
1614007688.214582443,1614007688.209064960,0.005517483,1.251640677,-2.415932894,6.999065399,-0.692903996,0.007385471,0.000821456,0.720991611,-0.009051071,-0.011788380,-1.610468643,rectified_img/2848.png
1614007688.265104532,1614007688.264413118,0.000691414,1.251354456,-2.422271967,6.999058247,-0.692473173,0.010709322,-0.003208157,0.721357048,-0.019462697,-0.011007587,-1.611542630,rectified_img/2849.png
1614007688.314565420,1614007688.314377546,0.000187874,1.251219630,-2.428079844,6.998024940,-0.692383647,0.012213158,-0.001946950,0.721423566,-0.019725010,-0.014926202,-1.611723814,rectified_img/2850.png
1614007688.364553452,1614007688.363338470,0.001214981,1.251072764,-2.432853222,6.996761322,-0.691027761,0.016080385,-0.002490788,0.722645104,-0.025831831,-0.019799710,-1.615263989,rectified_img/2851.png
1614007688.414905548,1614007688.411471128,0.003434420,1.250205517,-2.438325167,6.994994640,-0.691577792,0.012678511,-0.001289060,0.722189546,-0.019402112,-0.016530357,-1.613934400,rectified_img/2852.png
1614007688.464697599,1614007688.462732315,0.001965284,1.248747110,-2.442604780,6.992542744,-0.691602647,0.022078743,-0.000194206,0.721940696,-0.030840143,-0.031615726,-1.613227064,rectified_img/2853.png
1614007688.514747381,1614007688.511245489,0.003501892,1.247698665,-2.446346283,6.986351967,-0.692831755,0.032196399,0.002055134,0.720377326,-0.041715105,-0.049254748,-1.608746874,rectified_img/2854.png
1614007688.564634562,1614007688.564360619,0.000273943,1.247011542,-2.449359894,6.975549698,-0.696316004,0.036904220,0.010062445,0.716715395,-0.037061706,-0.066962960,-1.598426176,rectified_img/2855.png
1614007688.614687443,1614007688.611218452,0.003468990,1.245522261,-2.450518370,6.964106083,-0.697052836,0.043859508,0.011096616,0.715591073,-0.045418305,-0.078320848,-1.595261194,rectified_img/2856.png
1614007688.664647579,1614007688.657217503,0.007430077,1.245866179,-2.450421095,6.950253963,-0.702205598,0.036870576,0.025760459,0.710552096,-0.015233617,-0.088691439,-1.581936107,rectified_img/2857.png
1614007688.714741468,1614007688.713431835,0.001309633,1.244648457,-2.448658466,6.930829525,-0.706445932,0.035142012,0.031153779,0.706207275,-0.005674782,-0.093789453,-1.570192219,rectified_img/2858.png
1614007688.764702559,1614007688.758888721,0.005813837,1.243622899,-2.445438147,6.913944721,-0.710378528,0.032974385,0.035412505,0.702154636,0.002895068,-0.096769762,-1.559292613,rectified_img/2859.png
1614007688.814732552,1614007688.812456846,0.002275705,1.241634607,-2.439291239,6.890940666,-0.715484560,0.030222299,0.038125977,0.696932495,0.009942028,-0.096834162,-1.545009663,rectified_img/2860.png
1614007688.865383387,1614007688.860671282,0.004712105,1.239101887,-2.431643009,6.867077351,-0.720147073,0.016198305,0.037098233,0.692639589,0.028145918,-0.075944524,-1.532929920,rectified_img/2861.png
1614007688.914725542,1614007688.914317608,0.000407934,1.236112237,-2.421284437,6.845516205,-0.725919604,0.028755004,0.032182369,0.686424196,0.002442968,-0.086306995,-1.514987503,rectified_img/2862.png
1614007688.964631557,1614007688.961948156,0.002683401,1.232514620,-2.409957409,6.822798252,-0.731284797,0.025126697,0.029410776,0.680974543,0.003316348,-0.077313588,-1.499706937,rectified_img/2863.png
1614007689.015680552,1614007689.014395952,0.001284599,1.227460265,-2.396475792,6.796990395,-0.739128649,0.024419520,0.023507439,0.672711015,-0.004481175,-0.067656206,-1.476627522,rectified_img/2864.png
1614007689.064646482,1614007689.061671495,0.002974987,1.222423792,-2.382658243,6.773653984,-0.745533288,0.023657963,0.018009881,0.665804803,-0.011312988,-0.058390275,-1.457603049,rectified_img/2865.png
1614007689.114783525,1614007689.114333153,0.000450373,1.216162801,-2.365838289,6.746273994,-0.752973437,0.021197077,0.010555478,0.657624722,-0.018056875,-0.043789426,-1.435417185,rectified_img/2866.png
1614007689.164829493,1614007689.163701773,0.001127720,1.210421562,-2.349807262,6.722283363,-0.759444714,0.025371321,0.003457592,0.650067806,-0.034072397,-0.038247182,-1.415256869,rectified_img/2867.png
1614007689.214738607,1614007689.213630915,0.001107693,1.203301668,-2.331499577,6.693907738,-0.767338216,0.026282419,-0.002796356,0.640697777,-0.043951371,-0.029390904,-1.390750772,rectified_img/2868.png
1614007689.264892578,1614007689.263536692,0.001355886,1.196795464,-2.312979460,6.667070389,-0.774287045,0.027360475,-0.008392490,0.632187068,-0.053018165,-0.021599164,-1.368841359,rectified_img/2869.png
1614007689.314719439,1614007689.310720205,0.003999233,1.191330671,-2.295370102,6.640709877,-0.781184793,0.028880419,-0.011877304,0.623518407,-0.059978414,-0.017459095,-1.346724683,rectified_img/2870.png
1614007689.364778519,1614007689.363643646,0.001134872,1.185605884,-2.274881601,6.610908985,-0.789103568,0.029066075,-0.014833332,0.613392830,-0.064118336,-0.012248079,-1.321133827,rectified_img/2871.png
1614007689.414999485,1614007689.411404610,0.003594875,1.181198001,-2.257372618,6.585494041,-0.796194553,0.032207642,-0.013400708,0.604034364,-0.067537824,-0.017570807,-1.297437100,rectified_img/2872.png
1614007689.464773417,1614007689.463791132,0.000982285,1.176942348,-2.235189676,6.553272247,-0.804863453,0.029908320,-0.013006576,0.592563272,-0.063608241,-0.014508617,-1.268796123,rectified_img/2873.png
1614007689.514868498,1614007689.513161421,0.001707077,1.173795342,-2.216585875,6.526072979,-0.811828911,0.023815846,-0.006147312,0.583377123,-0.045864535,-0.017807049,-1.245787338,rectified_img/2874.png
1614007689.565470457,1614007689.564202785,0.001267672,1.170211911,-2.193150043,6.496024132,-0.820396721,0.028964523,-0.004771787,0.571040809,-0.053016298,-0.025253016,-1.215476590,rectified_img/2875.png
1614007689.614811420,1614007689.613788605,0.001022816,1.166969895,-2.173758984,6.472003937,-0.827429593,0.026548240,-0.000703396,0.560941279,-0.044755995,-0.028623895,-1.190882279,rectified_img/2876.png
1614007689.664733410,1614007689.664128780,0.000604630,1.163376451,-2.148734331,6.443224430,-0.835952759,0.025393987,0.005442805,0.548186660,-0.036522042,-0.036949553,-1.160156579,rectified_img/2877.png
1614007689.715176582,1614007689.712011099,0.003165483,1.160106540,-2.126996040,6.419949055,-0.843581021,0.024611231,0.010716359,0.536330581,-0.030062389,-0.044494426,-1.131956114,rectified_img/2878.png
1614007689.764871597,1614007689.761044979,0.003826618,1.156680942,-2.103304148,6.396107197,-0.851283729,0.019958235,0.014522173,0.524124742,-0.018778058,-0.045662054,-1.103320419,rectified_img/2879.png
1614007689.815263510,1614007689.814043760,0.001219749,1.152059793,-2.077866793,6.373138905,-0.859134853,0.019495601,0.015365178,0.511146903,-0.017811042,-0.046348344,-1.072991105,rectified_img/2880.png
1614007689.864688396,1614007689.861171246,0.003517151,1.147935152,-2.054581165,6.353449821,-0.866494894,0.016337078,0.015393770,0.498681039,-0.012971171,-0.042984464,-1.044164073,rectified_img/2881.png
1614007689.915457487,1614007689.914249897,0.001207590,1.140596509,-2.028221846,6.334469795,-0.874420941,0.015797215,0.014534330,0.484692812,-0.013549118,-0.040743109,-1.012003224,rectified_img/2882.png
1614007689.964914560,1614007689.963959932,0.000954628,1.135125160,-2.004227638,6.317638397,-0.881546676,0.016597034,0.011396097,0.471667409,-0.018524686,-0.035756562,-0.982247237,rectified_img/2883.png
1614007690.016262531,1614007690.014245272,0.002017260,1.127507687,-1.979253650,6.301637173,-0.888874114,0.015563463,0.009956815,0.457778931,-0.018562420,-0.031955400,-0.950869990,rectified_img/2884.png
1614007690.065084457,1614007690.064161062,0.000923395,1.119328618,-1.952586174,6.286991119,-0.896297693,0.018801235,0.005140889,0.443024397,-0.029161823,-0.025877233,-0.917749257,rectified_img/2885.png
1614007690.114896536,1614007690.114198923,0.000697613,1.111390114,-1.927127004,6.273591518,-0.903402567,0.018597644,0.001595921,0.428387046,-0.032246271,-0.018818609,-0.885275762,rectified_img/2886.png
1614007690.165251493,1614007690.164867878,0.000383615,1.103602648,-1.903581262,6.262544155,-0.909654915,0.021271996,0.000022792,0.414819956,-0.038697153,-0.017690486,-0.855353921,rectified_img/2887.png
1614007690.215285540,1614007690.213679790,0.001605749,1.094874382,-1.876436114,6.250943661,-0.916653097,0.023475491,-0.003131397,0.398981333,-0.045556100,-0.012992120,-0.820759465,rectified_img/2888.png
1614007690.265042543,1614007690.264111996,0.000930548,1.086508155,-1.851307631,6.241061687,-0.922642171,0.024760673,-0.004377512,0.384836614,-0.049082398,-0.010980094,-0.790055836,rectified_img/2889.png
1614007690.315026522,1614007690.314331055,0.000695467,1.078767180,-1.825467348,6.231673717,-0.929082096,0.023338946,-0.005664649,0.369093180,-0.047568165,-0.006702693,-0.756135990,rectified_img/2890.png
1614007690.364791393,1614007690.364581108,0.000210285,1.071111798,-1.799955487,6.223291874,-0.934912682,0.020417733,-0.005700140,0.354244292,-0.042228935,-0.003807474,-0.724301579,rectified_img/2891.png
1614007690.415348530,1614007690.414771080,0.000577450,1.063117146,-1.774471164,6.216354370,-0.940435529,0.020875117,-0.004373010,0.339302540,-0.042244259,-0.005940927,-0.692389367,rectified_img/2892.png
1614007690.465128422,1614007690.464256287,0.000872135,1.055806994,-1.749269128,6.210416794,-0.945998311,0.018544098,-0.003394004,0.323623121,-0.037291351,-0.005581182,-0.659129903,rectified_img/2893.png
1614007690.515009403,1614007690.513298750,0.001710653,1.048866272,-1.725274324,6.204668999,-0.950987220,0.015531284,-0.000801403,0.308838874,-0.030040609,-0.008069169,-0.627901310,rectified_img/2894.png
1614007690.565221548,1614007690.564421654,0.000799894,1.040388942,-1.698706269,6.201718330,-0.955815434,0.019184632,-0.000181801,0.293340802,-0.036791082,-0.010907951,-0.595351321,rectified_img/2895.png
1614007690.615229607,1614007690.611164570,0.004065037,1.033631086,-1.675355434,6.198394299,-0.960254729,0.017154437,0.002647485,0.278585225,-0.031478730,-0.014642988,-0.564498360,rectified_img/2896.png
1614007690.664939404,1614007690.664561510,0.000377893,1.024464607,-1.649099112,6.196287632,-0.964191139,0.017475134,0.003812992,0.264604777,-0.031690537,-0.016601676,-0.535412892,rectified_img/2897.png
1614007690.714982510,1614007690.713642120,0.001340389,1.016078949,-1.624549985,6.193658352,-0.968372583,0.011454080,0.003389895,0.249222606,-0.020496937,-0.012274902,-0.503665830,rectified_img/2898.png
1614007690.764902592,1614007690.764120102,0.000782490,1.007020473,-1.599971414,6.193555355,-0.971939862,0.017294319,0.004553341,0.234548673,-0.031491852,-0.016964681,-0.473318561,rectified_img/2899.png
1614007690.815097570,1614007690.813828468,0.001269102,0.997908413,-1.576071501,6.193479538,-0.975420356,0.019625697,0.003678981,0.219445676,-0.036684737,-0.015791311,-0.442292535,rectified_img/2900.png
1614007690.864931583,1614007690.855966806,0.008964777,0.989675999,-1.557221055,6.193844795,-0.977798998,0.018944923,0.004202837,0.208644643,-0.035306778,-0.016125272,-0.420173463,rectified_img/2901.png
1614007690.914971590,1614007690.914626360,0.000345230,0.978119373,-1.528039694,6.193442822,-0.981333256,0.017870033,0.000163413,0.191482812,-0.035018389,-0.007164395,-0.385282247,rectified_img/2902.png
1614007690.964969397,1614007690.964917421,0.000051975,0.967147350,-1.504501343,6.195267200,-0.983915627,0.021396127,-0.000293161,0.177347675,-0.042221530,-0.007012273,-0.356515984,rectified_img/2903.png
